Household_ID,Year,GWBCODEJJJJ,GEMEENTE,WIJK,BUURT,ZONPV,ZONVERMOGEN31DEC,ELEK,ELEKTERUG,GESTINKH,BBIHJ,TYPHH31DEC,Energielabel,LIHE,LEKWI,LIHEZLEK
4111,2022,10130301,1013,03,01,0,0,3686,476.7,14932,17856,COUPLE,A,0,0,0
4112,2022,10020302,1002,03,02,0,0,4155,736.3,48021,466,COUPLE,C,0,0,0
4113,2022,10070201,1007,02,01,0,0,2908,280.8,10247,28836,COUPLE,F,0,1,1
4114,2022,10170505,1017,05,05,0,0,3212,657.9,49752,4326,FAMILY,G,0,0,0
4115,2022,10100304,1010,03,04,0,0,4019,177,18281,30109,ALONE,F,0,0,0
4116,2022,10120102,1012,01,02,0,0,4651,543.7,19509,8288,COUPLE,E,0,0,0
4117,2022,10140203,1014,02,03,0,0,3856,957.8,10000,8209,ALONE,D,0,0,0
4118,2022,10050305,1005,03,05,0,0,3125,628.2,17546,11819,ALONE,D,0,0,0
4119,2022,10030303,1003,03,03,0,0,4439,50,13096,11484,FAMILY,D,1,0,0
4120,2022,10020305,1002,03,05,0,0,1227,988.8,16255,10159,ALONE,E,0,1,0
4121,2022,10180401,1018,04,01,1,3103,1919,156.9,20564,12035,ALONE,C,0,0,0
4122,2022,10000503,1000,05,03,0,0,3813,718.1,35557,15733,FAMILY,D,0,0,0
4123,2022,10110405,1011,04,05,0,0,3212,532.5,24435,7820,FAMILY,B,0,0,0
4124,2022,10020205,1002,02,05,1,3355,3744,294.4,25689,21725,ALONE,C,0,0,0
4125,2022,10160301,1016,03,01,0,0,3257,177.3,12736,26297,COUPLE,E,0,1,0
4126,2022,10170401,1017,04,01,0,0,3713,177.7,14180,0,ALONE,F,0,1,1
4127,2022,10010404,1001,04,04,0,0,2467,858.4,54141,29843,ALONE,D,1,0,0
4128,2022,10090301,1009,03,01,0,0,3713,872.9,15250,21180,COUPLE,A,0,0,1
4129,2022,10020405,1002,04,05,0,0,4094,465.1,50418,17060,ALONE,F,0,1,0
4130,2022,10160302,1016,03,02,0,0,4298,103.6,19505,10406,OTHER,E,0,0,0
4131,2022,10160202,1016,02,02,1,2743,5012,884.2,22051,16332,ALONE,C,0,0,0
4132,2022,10140502,1014,05,02,0,0,3419,487,37615,22179,FAMILY,D,0,0,0
4133,2022,10010204,1001,02,04,0,0,3446,438.8,41603,35879,FAMILY,C,0,1,0
4134,2022,10000505,1000,05,05,0,0,1829,407.4,20839,32535,OTHER,D,0,0,1
4135,2022,10150405,1015,04,05,0,0,2721,365,18140,2771,COUPLE,F,0,0,0
4136,2022,10010503,1001,05,03,0,0,3026,526,21419,13337,FAMILY,B,0,0,0
4137,2022,10120501,1012,05,01,1,4564,4145,604.5,26081,15620,OTHER,B,0,0,0
4138,2022,10140203,1014,02,03,0,0,2650,466.4,34394,25748,ALONE,A,0,1,0
4139,2022,10050303,1005,03,03,1,3628,3916,896.6,22073,14329,COUPLE,C,0,0,0
4140,2022,10080101,1008,01,01,0,0,3198,317.7,30014,8958,ALONE,B,1,0,0
4141,2022,10160205,1016,02,05,0,0,3040,578.3,49970,15430,COUPLE,B,0,0,0
4142,2022,10150404,1015,04,04,0,0,3424,300,26652,11917,COUPLE,A,0,0,0
4143,2022,10100504,1010,05,04,0,0,2847,753.4,25740,22892,ALONE,B,0,0,0
4144,2022,10190503,1019,05,03,1,3899,2813,102.1,10306,34100,FAMILY,C,1,0,0
4145,2022,10070303,1007,03,03,0,0,1665,188.7,10000,22284,ALONE,A,1,0,0
4146,2022,10130104,1013,01,04,0,0,2976,801.2,26747,22606,FAMILY,D,0,0,0
4147,2022,10010405,1001,04,05,0,0,2768,183.2,21006,24884,ALONE,D,0,1,0
4148,2022,10060104,1006,01,04,0,0,2735,625.7,17027,18636,FAMILY,A,0,1,0
4149,2022,10140302,1014,03,02,0,0,3575,970.2,24878,11810,ALONE,D,0,0,0
4150,2022,10150403,1015,04,03,0,0,3792,522.9,21371,12598,ALONE,G,0,0,0
4151,2022,10010301,1001,03,01,0,0,3408,187.4,38711,23768,FAMILY,F,0,0,0
4152,2022,10050403,1005,04,03,0,0,4095,320.7,22995,17311,ALONE,A,0,0,1
4153,2022,10160203,1016,02,03,0,0,3718,823.5,15161,7141,COUPLE,E,0,0,0
4154,2022,10160504,1016,05,04,0,0,2934,351.7,36137,25472,OTHER,C,0,0,0
4155,2022,10100101,1010,01,01,0,0,2783,723.5,19760,8807,ALONE,A,0,1,0
4156,2022,10050105,1005,01,05,0,0,3481,777.4,28660,5980,FAMILY,C,0,0,0
4157,2022,10150303,1015,03,03,0,0,3716,501.2,17349,7984,ALONE,C,0,1,0
4158,2022,10090105,1009,01,05,0,0,4458,783.2,15916,17451,ALONE,D,1,0,0
4159,2022,10140101,1014,01,01,0,0,4272,316.9,22973,22781,ALONE,D,0,0,1
4160,2022,10000405,1000,04,05,0,0,2712,516.2,22168,17037,OTHER,E,0,0,0
4161,2022,10060402,1006,04,02,0,0,3108,686.6,27998,10545,ALONE,B,0,0,0
4162,2022,10120101,1012,01,01,0,0,3803,168.1,19257,8536,FAMILY,C,0,1,0
4163,2022,10060104,1006,01,04,0,0,4161,273.6,10000,21168,OTHER,C,0,1,0
4164,2022,10170404,1017,04,04,0,0,4045,652,17740,14258,ALONE,C,0,1,0
4165,2022,10070502,1007,05,02,0,0,3142,655.4,32758,17728,COUPLE,G,1,0,0
4166,2022,10020403,1002,04,03,0,0,2071,493.3,18983,13877,FAMILY,E,1,0,0
4167,2022,10130402,1013,04,02,0,0,2300,795.6,19473,17395,ALONE,G,1,0,0
4168,2022,10020405,1002,04,05,0,0,3445,482.1,36068,18121,ALONE,D,1,1,0
4169,2022,10090104,1009,01,04,0,0,3508,881.3,15429,34402,COUPLE,C,0,0,0
4170,2022,10040403,1004,04,03,0,0,2211,735.9,10184,18219,FAMILY,C,1,0,0
4171,2022,10110302,1011,03,02,0,0,3240,314.7,20326,11900,FAMILY,D,0,0,0
4172,2022,10150203,1015,02,03,1,3089,3768,395.3,17290,16404,ALONE,C,1,1,0
4173,2022,10070502,1007,05,02,0,0,2163,667.7,13587,7402,ALONE,E,0,0,0
4174,2022,10150401,1015,04,01,0,0,4194,894.5,20177,7332,OTHER,D,1,0,0
4175,2022,10120505,1012,05,05,0,0,2860,178.7,28162,24997,ALONE,C,0,0,1
4176,2022,10100205,1010,02,05,0,0,4331,514.7,21924,17433,FAMILY,E,0,1,0
4177,2022,10080404,1008,04,04,0,0,2719,118.8,25680,23952,ALONE,F,0,0,0
4178,2022,10080101,1008,01,01,0,0,2276,279.5,54540,2000,FAMILY,C,0,0,0
4179,2022,10010302,1001,03,02,0,0,2787,686,18556,7195,OTHER,D,0,0,1
4180,2022,10040403,1004,04,03,0,0,3114,77.7,25315,17385,ALONE,A,1,1,0
4181,2022,10000102,1000,01,02,0,0,2850,662.4,17075,8405,ALONE,D,0,1,0
4182,2022,10070102,1007,01,02,0,0,3005,900.8,14426,3608,COUPLE,A,1,1,0
4183,2022,10180402,1018,04,02,0,0,3500,969.4,16441,6368,ALONE,A,1,0,0
4184,2022,10090201,1009,02,01,0,0,3045,216.6,17337,12430,COUPLE,D,0,0,0
4185,2022,10100503,1010,05,03,1,2369,3140,748.9,26363,18304,FAMILY,C,0,1,0
4186,2022,10000402,1000,04,02,0,0,1661,926.4,71291,28721,ALONE,E,0,1,0
4187,2022,10190501,1019,05,01,1,3906,3552,91.4,15397,6579,ALONE,F,0,0,0
4188,2022,10160504,1016,05,04,0,0,3119,414,17884,6992,FAMILY,B,0,0,0
4189,2022,10120202,1012,02,02,0,0,4649,919.4,21342,3392,COUPLE,E,0,0,0
4190,2022,10140405,1014,04,05,0,0,2354,202.8,26846,19584,ALONE,D,0,0,0
4191,2022,10180502,1018,05,02,0,0,1572,933.8,25128,15998,FAMILY,B,0,0,1
4192,2022,10180301,1018,03,01,0,0,3756,527.2,41858,7281,FAMILY,D,0,0,0
4193,2022,10010103,1001,01,03,0,0,3511,99.9,10000,8353,COUPLE,D,0,0,0
4194,2022,10150103,1015,01,03,0,0,2292,449.9,10000,14008,ALONE,D,1,1,1
4195,2022,10010501,1001,05,01,0,0,1823,326.3,17189,14461,ALONE,F,0,0,0
4196,2022,10140405,1014,04,05,0,0,4583,282.2,38125,6682,FAMILY,D,0,0,1
4197,2022,10140305,1014,03,05,0,0,4472,541.5,10068,16417,FAMILY,G,0,0,0
4198,2022,10050102,1005,01,02,0,0,1000,483.6,10000,3989,FAMILY,D,1,0,0
4199,2022,10040201,1004,02,01,0,0,2787,482,29307,15392,ALONE,B,0,0,0
4200,2022,10180302,1018,03,02,0,0,4697,88.1,24880,13579,COUPLE,D,0,0,0
4201,2022,10080305,1008,03,05,0,0,2771,802.3,12770,18208,FAMILY,B,0,0,0
4202,2022,10030302,1003,03,02,0,0,2758,481.4,13456,24690,ALONE,D,1,1,0
4203,2022,10180203,1018,02,03,1,2405,2945,820.9,13563,12034,ALONE,D,1,0,0
4204,2022,10140203,1014,02,03,0,0,2191,824.6,23278,15003,COUPLE,D,0,0,1
4205,2022,10010504,1001,05,04,0,0,1665,317.1,16104,0,FAMILY,A,0,1,0
4206,2022,10160101,1016,01,01,0,0,4147,4.3,28198,30773,ALONE,D,0,0,0
4207,2022,10010102,1001,01,02,0,0,1541,911.2,10000,115,COUPLE,A,0,1,0
4208,2022,10070305,1007,03,05,0,0,3422,760.7,14350,14337,COUPLE,D,0,0,0
4209,2022,10100402,1010,04,02,0,0,3997,107.3,12543,0,COUPLE,E,0,0,0
4210,2022,10180402,1018,04,02,0,0,1893,701.7,19376,8394,FAMILY,G,1,0,0
4211,2022,10040504,1004,05,04,0,0,2368,20,16830,28883,COUPLE,B,1,0,0
4212,2022,10190403,1019,04,03,0,0,4291,27.8,32824,24157,ALONE,D,0,0,1
4213,2022,10060502,1006,05,02,0,0,3679,525.8,10000,22880,ALONE,D,0,0,0
4214,2022,10140304,1014,03,04,0,0,2644,96,22533,13457,COUPLE,F,0,0,0
4215,2022,10080404,1008,04,04,0,0,4282,964.3,29119,28207,ALONE,D,0,1,0
4216,2022,10110402,1011,04,02,0,0,4285,893.8,55732,17058,COUPLE,B,1,1,0
4217,2022,10150102,1015,01,02,0,0,3442,649.8,17311,20518,FAMILY,C,1,0,0
4218,2022,10050404,1005,04,04,1,1581,2389,63.7,25905,36175,ALONE,D,0,0,1
4219,2022,10120401,1012,04,01,0,0,2827,324.8,10000,23722,COUPLE,E,0,0,0
4220,2022,10180501,1018,05,01,0,0,3457,371.7,10000,14476,COUPLE,F,1,0,0
4221,2022,10030502,1003,05,02,0,0,3030,480.9,33603,19083,ALONE,B,0,1,1
4222,2022,10170301,1017,03,01,0,0,4045,168.9,21965,26233,COUPLE,G,1,0,0
4223,2022,10000502,1000,05,02,0,0,1823,577.5,39705,19979,OTHER,A,0,0,0
4224,2022,10080201,1008,02,01,0,0,1855,435.8,11084,21264,COUPLE,G,0,0,0
4225,2022,10030102,1003,01,02,0,0,3362,947.3,28565,25303,COUPLE,F,0,0,0
4226,2022,10080304,1008,03,04,0,0,2757,936.2,56072,35241,ALONE,D,0,1,0
4227,2022,10180105,1018,01,05,0,0,2635,565.5,27169,7521,ALONE,E,0,0,0
4228,2022,10150102,1015,01,02,0,0,1608,644.3,25293,20616,ALONE,A,0,0,1
4229,2022,10010303,1001,03,03,0,0,3217,137.8,22120,18676,FAMILY,A,1,0,0
4230,2022,10020305,1002,03,05,1,3652,3152,223.3,10042,11914,ALONE,B,0,0,1
4231,2022,10070104,1007,01,04,0,0,3788,900.7,43381,9820,ALONE,A,0,0,0
4232,2022,10190201,1019,02,01,0,0,3262,699.2,16229,28216,FAMILY,D,1,1,0
4233,2022,10130402,1013,04,02,0,0,3080,189.4,28346,6822,ALONE,B,1,0,1
4234,2022,10150203,1015,02,03,0,0,4259,570.2,10081,3727,ALONE,F,0,0,1
4235,2022,10060101,1006,01,01,0,0,2018,934.8,12213,10496,COUPLE,C,1,0,0
4236,2022,10150203,1015,02,03,0,0,3682,345.2,45140,744,ALONE,D,1,0,0
4237,2022,10100501,1010,05,01,1,2595,1695,185.8,18515,8232,COUPLE,D,0,1,0
4238,2022,10140304,1014,03,04,0,0,2445,942,45553,6579,ALONE,C,0,0,0
4239,2022,10130205,1013,02,05,0,0,2108,461.3,21181,15688,ALONE,B,0,0,1
4240,2022,10110302,1011,03,02,0,0,3903,417.2,10000,26563,FAMILY,C,0,0,0
4241,2022,10160302,1016,03,02,0,0,3141,267.6,34407,10285,FAMILY,E,0,0,0
4242,2022,10120503,1012,05,03,1,2932,3187,891.6,16400,21920,FAMILY,D,0,1,0
4243,2022,10170101,1017,01,01,0,0,2203,845.6,31236,21010,FAMILY,C,1,0,0
4244,2022,10060103,1006,01,03,1,3755,2930,403,22305,0,COUPLE,E,0,0,0
4245,2022,10110304,1011,03,04,0,0,2512,30.6,10182,10584,COUPLE,A,0,0,0
4246,2022,10030502,1003,05,02,0,0,3545,446.7,23912,11991,COUPLE,D,0,0,1
4247,2022,10160202,1016,02,02,0,0,2308,180.9,66046,18051,FAMILY,C,0,0,0
4248,2022,10130503,1013,05,03,0,0,4396,142.7,28183,19560,COUPLE,E,0,1,0
4249,2022,10120204,1012,02,04,0,0,1691,393.1,21402,17646,ALONE,F,0,0,0
4250,2022,10050404,1005,04,04,1,2455,2474,99.1,37709,7840,FAMILY,E,0,0,0
4251,2022,10160501,1016,05,01,0,0,4709,957.5,24473,9933,FAMILY,C,1,0,0
4252,2022,10150304,1015,03,04,0,0,2808,47.5,24459,2974,FAMILY,B,0,0,0
4253,2022,10090205,1009,02,05,0,0,2016,401.4,12761,15531,ALONE,E,1,0,1
4254,2022,10050304,1005,03,04,0,0,3397,162.7,24758,12062,ALONE,D,0,1,0
4255,2022,10100403,1010,04,03,0,0,2772,688.8,36964,19261,ALONE,A,0,0,0
4256,2022,10110102,1011,01,02,0,0,2447,78.8,14500,20575,COUPLE,E,0,0,0
4257,2022,10160102,1016,01,02,1,1918,2213,546.8,44902,12329,ALONE,C,0,1,0
4258,2022,10050402,1005,04,02,0,0,5691,773.1,21039,17256,ALONE,A,1,0,0
4259,2022,10110304,1011,03,04,0,0,2973,950.1,14130,13273,ALONE,F,0,0,0
4260,2022,10050504,1005,05,04,0,0,1466,698.5,36272,6092,ALONE,D,0,0,0
4261,2022,10160205,1016,02,05,0,0,4544,99.5,19083,8598,FAMILY,C,0,0,0
4262,2022,10180503,1018,05,03,0,0,3749,88.5,32201,0,FAMILY,E,0,0,0
4263,2022,10190303,1019,03,03,0,0,2510,731.6,19036,11834,ALONE,F,1,0,0
4264,2022,10160204,1016,02,04,0,0,2360,215.3,21377,10251,COUPLE,A,1,0,0
4265,2022,10010205,1001,02,05,0,0,3806,447.2,28191,6238,ALONE,D,0,0,0
4266,2022,10020303,1002,03,03,0,0,2977,976.6,25474,21553,ALONE,E,1,0,0
4267,2022,10040304,1004,03,04,0,0,1466,819.9,10000,19210,FAMILY,B,0,0,0
4268,2022,10140503,1014,05,03,0,0,4808,846.6,12573,19429,FAMILY,D,0,1,0
4269,2022,10140505,1014,05,05,0,0,2809,860.8,35056,20532,FAMILY,A,0,0,0
4270,2022,10040505,1004,05,05,0,0,4546,619.5,20618,14985,COUPLE,E,0,0,0
4271,2022,10050503,1005,05,03,0,0,4350,743.9,16951,14903,FAMILY,E,0,0,0
4272,2022,10120404,1012,04,04,0,0,2299,359,11166,21641,ALONE,B,0,0,0
4273,2022,10070404,1007,04,04,0,0,4129,998.4,12837,20338,ALONE,E,1,0,0
4274,2022,10040105,1004,01,05,0,0,2613,279.6,10000,23219,ALONE,E,0,0,0
4275,2022,10040403,1004,04,03,0,0,1519,590,20938,14651,FAMILY,C,0,1,0
4276,2022,10100105,1010,01,05,0,0,2817,282.1,16330,7108,ALONE,D,0,0,0
4277,2022,10090403,1009,04,03,0,0,3557,112.1,13584,16896,ALONE,A,0,0,0
4278,2022,10150501,1015,05,01,0,0,2783,567.6,21288,10373,COUPLE,F,0,0,0
4279,2022,10010202,1001,02,02,1,4175,2923,353.3,26422,20228,ALONE,D,0,0,0
4280,2022,10040202,1004,02,02,0,0,4229,583.2,62730,17302,ALONE,D,0,0,0
4281,2022,10030502,1003,05,02,0,0,3295,558.7,10342,15411,ALONE,D,0,0,0
4282,2022,10120104,1012,01,04,1,3153,2441,542.3,39327,11863,ALONE,D,1,0,0
4283,2022,10190104,1019,01,04,0,0,3831,123.3,35830,23005,FAMILY,F,1,0,0
4284,2022,10190201,1019,02,01,0,0,3377,440.2,14919,22391,COUPLE,D,0,0,0
4285,2022,10100104,1010,01,04,1,4205,1000,812,24382,10516,ALONE,F,0,0,0
4286,2022,10150101,1015,01,01,1,3700,3585,315.1,17521,5172,ALONE,D,0,1,0
4287,2022,10070302,1007,03,02,0,0,3552,443.8,24169,16435,FAMILY,B,1,1,0
4288,2022,10110101,1011,01,01,0,0,3218,493.8,46843,24487,COUPLE,F,0,0,0
4289,2022,10040105,1004,01,05,0,0,4002,862.7,29816,4905,FAMILY,D,0,0,0
4290,2022,10140202,1014,02,02,0,0,2594,655.6,28404,18762,COUPLE,D,0,0,0
4291,2022,10110403,1011,04,03,1,3724,3502,100.2,17762,8432,ALONE,G,1,0,0
4292,2022,10010305,1001,03,05,0,0,1789,865.2,10487,6864,OTHER,A,0,0,0
4293,2022,10040404,1004,04,04,0,0,3566,832.1,19846,22449,COUPLE,C,0,1,1
4294,2022,10170405,1017,04,05,0,0,4957,753.6,40267,20202,ALONE,B,0,0,0
4295,2022,10020201,1002,02,01,0,0,2304,466.1,10264,13781,COUPLE,D,0,0,0
4296,2022,10100405,1010,04,05,0,0,2516,757.5,12996,21315,ALONE,E,1,1,1
4297,2022,10060304,1006,03,04,0,0,2560,478.7,23461,20468,ALONE,G,1,1,0
4298,2022,10080104,1008,01,04,0,0,3316,736.6,13462,3110,OTHER,D,0,0,0
4299,2022,10130501,1013,05,01,0,0,2243,880.1,14820,15674,FAMILY,E,0,0,0
4300,2022,10010204,1001,02,04,0,0,3579,890.5,17822,26302,ALONE,F,0,0,0
4301,2022,10000201,1000,02,01,0,0,3962,454.6,11127,18790,ALONE,D,0,0,0
4302,2022,10010501,1001,05,01,0,0,3680,859.3,13533,0,FAMILY,B,0,0,0
4303,2022,10080105,1008,01,05,0,0,1608,101.5,31310,6434,ALONE,D,1,0,0
4304,2022,10040404,1004,04,04,0,0,4095,101.8,11456,22966,COUPLE,G,0,0,0
4305,2022,10160201,1016,02,01,1,3330,4043,548.3,10000,10542,FAMILY,G,0,1,0
4306,2022,10140105,1014,01,05,0,0,3947,651.8,16074,23970,FAMILY,D,1,0,0
4307,2022,10030203,1003,02,03,0,0,3535,153,31760,31368,FAMILY,F,1,0,0
4308,2022,10190205,1019,02,05,0,0,3398,472.2,19961,13096,FAMILY,B,0,0,0
4309,2022,10060101,1006,01,01,1,3330,4129,94.4,17460,10057,OTHER,B,0,1,0
4310,2022,10040304,1004,03,04,0,0,4931,602.1,22520,6950,ALONE,G,0,0,0
4311,2022,10020304,1002,03,04,0,0,2342,855.1,10000,21065,FAMILY,B,1,0,0
4312,2022,10030501,1003,05,01,0,0,4170,737.6,28207,10178,ALONE,B,0,0,1
4313,2022,10060502,1006,05,02,0,0,3122,378.3,26681,11782,ALONE,C,1,1,0
4314,2022,10000301,1000,03,01,1,4107,3083,993.8,17950,6131,ALONE,D,0,0,0
4315,2022,10020403,1002,04,03,0,0,1817,662.9,36423,11539,FAMILY,D,0,1,1
4316,2022,10120402,1012,04,02,0,0,2943,815.2,12534,9346,ALONE,C,0,0,1
4317,2022,10030101,1003,01,01,0,0,2302,669.7,38713,0,FAMILY,F,0,0,0
4318,2022,10020201,1002,02,01,0,0,2782,989.4,23795,8290,COUPLE,F,1,0,0
4319,2022,10070104,1007,01,04,0,0,2211,821.4,18615,20969,ALONE,C,0,0,0
4320,2022,10020303,1002,03,03,0,0,2795,519.4,21808,25791,FAMILY,C,0,0,0
4321,2022,10090201,1009,02,01,1,3851,2834,366.9,20876,14146,FAMILY,E,0,1,0
4322,2022,10110301,1011,03,01,0,0,3287,682.2,40543,15269,FAMILY,D,0,0,0
4323,2022,10000205,1000,02,05,0,0,1746,590.2,12857,17287,ALONE,C,0,0,0
4324,2022,10190504,1019,05,04,0,0,1899,629.4,15044,30700,FAMILY,C,1,0,0
4325,2022,10180502,1018,05,02,0,0,3525,343,36980,6921,FAMILY,C,0,0,0
4326,2022,10160202,1016,02,02,0,0,2482,428.7,16354,4902,ALONE,B,0,0,1
4327,2022,10000101,1000,01,01,0,0,4167,558.1,34553,14587,ALONE,D,0,1,0
4328,2022,10010503,1001,05,03,0,0,3402,839.3,51519,18153,COUPLE,D,0,0,0
4329,2022,10150303,1015,03,03,0,0,3746,762.9,18017,14733,FAMILY,E,0,0,0
4330,2022,10140505,1014,05,05,0,0,4469,118.7,30967,4083,ALONE,E,1,0,0
4331,2022,10060201,1006,02,01,0,0,2921,245.6,12371,22078,ALONE,C,0,0,0
4332,2022,10060502,1006,05,02,0,0,2682,26.7,32124,13894,FAMILY,E,0,1,0
4333,2022,10090302,1009,03,02,0,0,3984,8,24335,19435,ALONE,A,0,1,0
4334,2022,10040402,1004,04,02,0,0,3658,224.4,27903,27422,OTHER,D,0,0,0
4335,2022,10120503,1012,05,03,0,0,3031,799.3,15949,3293,ALONE,E,0,0,0
4336,2022,10090305,1009,03,05,0,0,4452,904.7,10000,1253,COUPLE,D,1,1,0
4337,2022,10150301,1015,03,01,0,0,3008,391.8,28328,19524,ALONE,D,0,0,0
4338,2022,10040105,1004,01,05,0,0,3229,563.2,10000,0,OTHER,D,0,1,0
4339,2022,10020203,1002,02,03,0,0,3219,706.1,18794,11800,FAMILY,F,0,0,0
4340,2022,10100302,1010,03,02,1,2728,2358,952.9,35263,10429,OTHER,D,0,0,0
4341,2022,10060405,1006,04,05,0,0,3269,912.9,24244,17878,FAMILY,E,0,0,0
4342,2022,10100503,1010,05,03,1,3594,4457,57.2,58347,9671,ALONE,G,1,0,0
4343,2022,10160501,1016,05,01,0,0,3600,248.2,36774,18935,ALONE,E,0,1,0
4344,2022,10170103,1017,01,03,0,0,3227,49.1,15883,6464,COUPLE,D,0,0,0
4345,2022,10000503,1000,05,03,0,0,3054,616.5,22329,5063,COUPLE,A,0,0,0
4346,2022,10110501,1011,05,01,0,0,3497,710.5,21510,15154,OTHER,C,0,1,0
4347,2022,10080303,1008,03,03,1,2704,3874,308.3,10000,15842,ALONE,D,0,0,1
4348,2022,10060502,1006,05,02,0,0,3748,853.9,13763,17361,FAMILY,E,0,0,0
4349,2022,10060204,1006,02,04,0,0,2901,452.8,16640,26836,OTHER,C,1,0,0
4350,2022,10030101,1003,01,01,0,0,3492,998.4,10000,25244,ALONE,G,0,0,0
4351,2022,10080501,1008,05,01,0,0,3631,0.4,22555,18612,FAMILY,C,0,0,1
4352,2022,10090204,1009,02,04,0,0,2293,109.5,19447,21475,COUPLE,E,1,0,0
4353,2022,10150105,1015,01,05,0,0,3351,301.8,10000,17097,FAMILY,C,0,0,0
4354,2022,10150502,1015,05,02,0,0,1254,25.5,26959,24436,ALONE,D,0,0,0
4355,2022,10180504,1018,05,04,0,0,3634,782.3,31506,17911,ALONE,E,0,0,0
4356,2022,10190201,1019,02,01,0,0,3794,52.8,24674,10582,ALONE,C,0,0,0
4357,2022,10150105,1015,01,05,0,0,3872,749,18731,8980,OTHER,A,0,0,0
4358,2022,10030503,1003,05,03,0,0,2844,52.6,29605,24207,FAMILY,D,0,0,0
4359,2022,10110101,1011,01,01,0,0,3478,252.7,30949,13535,ALONE,D,0,0,0
4360,2022,10060505,1006,05,05,0,0,4481,841.3,25686,30334,OTHER,E,1,0,0
4361,2022,10100401,1010,04,01,0,0,4472,951.1,14584,6164,COUPLE,G,0,0,1
4362,2022,10070403,1007,04,03,0,0,3173,414.5,25293,25011,FAMILY,A,0,1,0
4363,2022,10120203,1012,02,03,0,0,3325,969.9,40044,11588,ALONE,D,0,0,0
4364,2022,10120404,1012,04,04,0,0,4199,626.9,16345,18258,ALONE,D,1,0,0
4365,2022,10060202,1006,02,02,0,0,1849,415.8,62879,4586,FAMILY,G,0,0,0
4366,2022,10170303,1017,03,03,0,0,2909,802.8,16935,292,ALONE,F,1,0,0
4367,2022,10050101,1005,01,01,0,0,4402,295.3,22386,26839,COUPLE,E,0,1,0
4368,2022,10030301,1003,03,01,0,0,4077,265.8,15736,11490,COUPLE,D,0,0,0
4369,2022,10010505,1001,05,05,0,0,3532,656.5,24627,22882,ALONE,B,1,0,0
4370,2022,10020305,1002,03,05,1,2949,1844,390.5,10000,9748,ALONE,C,0,0,0
4371,2022,10010404,1001,04,04,0,0,3155,135.9,16763,22893,OTHER,D,1,0,0
4372,2022,10100304,1010,03,04,0,0,2669,67,12758,11571,ALONE,E,1,0,0
4373,2022,10090504,1009,05,04,0,0,3497,787.8,23568,5316,ALONE,D,1,1,0
4374,2022,10100305,1010,03,05,0,0,2471,675.9,36214,20171,COUPLE,E,1,0,0
4375,2022,10000503,1000,05,03,0,0,2276,411.8,30424,22556,FAMILY,C,1,0,0
4376,2022,10100102,1010,01,02,0,0,1341,896.2,10000,20123,FAMILY,E,0,0,1
4377,2022,10080302,1008,03,02,0,0,4299,410.9,61146,13841,FAMILY,B,0,1,0
4378,2022,10160403,1016,04,03,0,0,2840,710.3,25530,1009,ALONE,B,0,0,0
4379,2022,10000401,1000,04,01,1,3654,3341,909.1,14939,6448,ALONE,B,0,1,0
4380,2022,10090502,1009,05,02,0,0,3197,840.7,23826,9383,FAMILY,F,0,0,1
4381,2022,10180405,1018,04,05,0,0,2239,511.1,24054,12933,OTHER,A,0,1,0
4382,2022,10090303,1009,03,03,0,0,2066,680.6,15781,24046,COUPLE,E,0,1,0
4383,2022,10070305,1007,03,05,0,0,2295,413.7,24317,14061,ALONE,B,1,0,0
4384,2022,10080305,1008,03,05,0,0,2549,647.2,16256,0,ALONE,D,1,0,0
4385,2022,10020305,1002,03,05,0,0,3529,257.6,17994,0,ALONE,F,1,0,0
4386,2022,10180302,1018,03,02,0,0,2483,434.7,15628,9441,FAMILY,D,1,0,0
4387,2022,10070105,1007,01,05,0,0,4771,209.5,10760,10893,ALONE,B,0,0,0
4388,2022,10040303,1004,03,03,0,0,4124,38.2,23692,17845,ALONE,C,1,0,0
4389,2022,10060101,1006,01,01,1,2692,3927,588.5,29514,3380,COUPLE,F,0,0,0
4390,2022,10010303,1001,03,03,0,0,3092,864.4,28493,3938,COUPLE,C,1,0,0
4391,2022,10150103,1015,01,03,0,0,4562,25.6,33188,18628,COUPLE,D,0,0,0
4392,2022,10160504,1016,05,04,0,0,3003,196,25904,25673,COUPLE,D,1,1,0
4393,2022,10140405,1014,04,05,0,0,3171,460.2,16875,0,FAMILY,C,0,0,0
4394,2022,10100304,1010,03,04,0,0,3352,665.9,33517,8848,ALONE,B,0,0,0
4395,2022,10110303,1011,03,03,0,0,3831,171.2,11172,23889,COUPLE,D,0,0,0
4396,2022,10010305,1001,03,05,0,0,3773,56.7,14039,22464,ALONE,E,1,0,0
4397,2022,10070404,1007,04,04,0,0,2772,519,13601,7594,ALONE,C,1,0,0
4398,2022,10170202,1017,02,02,0,0,2720,818.7,37798,24279,COUPLE,E,0,1,0
4399,2022,10100404,1010,04,04,1,3318,3775,35.2,35291,15359,COUPLE,F,0,0,0
4400,2022,10040503,1004,05,03,0,0,3843,349.4,28103,20280,FAMILY,F,0,0,0
4401,2022,10010102,1001,01,02,0,0,2845,663.5,37645,9367,COUPLE,B,0,0,0
4402,2022,10060504,1006,05,04,0,0,1771,130.7,14190,17339,FAMILY,C,0,0,0
